detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,price
129,T0000000237,S003,1,2019-02-04 21:54:41,OA075024,±è¹ÎÈÄ,2019-01-17 9:00,yokoo_tomoka@example.com,F,65,1954-06-18,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
130,T0000000238,S003,1,2019-02-04 22:04:29,TS931749,±èÇõÁø,2019-01-31 7:35,kano_nao@example.com,F,36,1983-04-27,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
131,T0000000239,S002,1,2019-02-04 23:18:39,GD011312,±èÀÌÇö,2019-01-08 17:03,takeda_chiemi@example.com,F,24,1994-10-08,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
132,T0000000240,S005,1,2019-02-04 23:31:38,IK688052,±è¿µÀç,2019-01-18 3:42,yahagi_haruka@example.com,F,43,1976-04-28,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
133,T0000000241,S002,2,2019-02-05 00:00:59,GD960920,±è¼öºó,2019-01-17 3:04,konndou_natsumi@example.com,F,50,1968-09-02,¿ï»ê±¤¿ª½Ã,PC-B,85000,170000
134,T0000000242,S005,1,2019-02-05 00:13:28,HI527630,±èÈ¿Àç,2019-01-30 8:53,takase_erika@example.com,F,26,1993-03-28,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
135,T0000000243,S001,1,2019-02-05 01:18:52,HI013029,±èÁö¿ë,2019-01-10 18:16,sugita_masashi@example.com,M,57,1962-01-12,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
136,T0000000244,S005,1,2019-02-05 03:14:19,OA544396,±èÀç¹Î,2019-01-03 2:46,yamane_mitsunori@example.com,M,29,1989-10-11,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
137,T0000000245,S003,1,2019-02-05 03:20:55,OA075024,±è¹ÎÈÄ,2019-01-17 9:00,yokoo_tomoka@example.com,F,65,1954-06-18,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
138,T0000000246,S004,1,2019-02-05 04:01:34,OA383490,±èÁØÇö,2019-01-12 9:48,shigematsu_ikuji@example.com,M,31,1987-09-28,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
139,T0000000247,S002,2,2019-02-05 04:50:25,TS508850,±èÇØ¼Ö,2019-01-21 13:38,ootani_reiko@example.com,F,37,1981-12-17,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
140,T0000000248,S003,1,2019-02-05 04:57:49,AS265381,±èÇÏÁØ,2019-01-01 5:51,kasai_yousuke@example.com,M,69,1949-08-09,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
141,T0000000249,S005,1,2019-02-05 05:20:05,TS357226,±èÃ¤ÈÆ,2019-01-24 19:56,kannzaki_kaoru@example.com,F,29,1990-05-06,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
142,T0000000250,S004,1,2019-02-05 06:34:55,OA575659,±èÅÂ¼ö,2019-02-04 6:39,tsushima_risa@example.com,F,68,1951-04-10,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
143,T0000000251,S001,1,2019-02-05 06:42:37,PL013000,±è°æ¿ø,2019-01-25 12:11,ishino_erika@example.com,F,29,1990-07-03,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
144,T0000000252,S005,1,2019-02-05 07:01:58,IK779828,±è¹ÎÂù,2019-01-03 6:47,honnyama_nao@example.com,F,77,1942-08-01,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
145,T0000000253,S001,1,2019-02-05 07:32:19,OA329115,±èµ¿È£,2019-01-18 14:49,sawa_masatoshi@example.com,M,59,1960-06-01,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
146,T0000000254,S005,1,2019-02-05 07:41:18,PL888478,±èÂù¿µ,2019-01-07 19:57,sakakibara_maho@example.com,F,25,1993-08-21,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
147,T0000000255,S001,1,2019-02-05 07:44:21,TS511179,±èÁ¾À±,2019-01-24 13:13,shouji_suzuka@example.com,F,73,1946-07-10,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
148,T0000000256,S003,1,2019-02-05 08:33:11,IK429683,±èÁØ¼º,2019-01-05 3:52,nishimura_shinsuke@example.com,M,29,1989-10-07,±¤ÁÖ±¤¿ª½Ã,PC-C,120000,120000
149,T0000000257,S005,1,2019-02-05 08:41:53,OA861572,±è°ü¿ì,2019-01-23 5:27,kawaguchi_toshiya@example.com,M,63,1956-08-02,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
150,T0000000258,S001,1,2019-02-05 08:51:42,HD566204,±èÀçÈÆ,2019-01-07 4:58,hata_shihori@example.com,F,68,1950-09-09,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
151,T0000000259,S003,2,2019-02-05 08:55:00,GD573644,±èµ¿¿¬,2019-01-16 13:26,shinozaki_shigeki@example.com,M,67,1952-07-30,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,240000
152,T0000000260,S002,1,2019-02-05 08:58:43,OA514351,±èÇöÁß,2019-01-24 9:20,yamanaka_shouko@example.com,F,53,1966-05-16,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
153,T0000000261,S001,1,2019-02-05 09:00:58,TS816344,±èµ¿ºó,2019-02-03 5:21,tamaki_aoi@example.com,F,21,1998-03-13,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
154,T0000000262,S001,2,2019-02-05 09:11:43,TS707101,±èµµÈÆ,2019-01-05 3:45,nasu_toshiaki@example.com,M,35,1984-01-28,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
155,T0000000263,S001,1,2019-02-05 09:11:52,HI067846,±èÇÏÁø,2019-01-05 1:57,yanagi_you@example.com,M,33,1986-03-10,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
156,T0000000264,S004,1,2019-02-05 10:15:43,GD246033,±è»óÀ±,2019-01-10 8:47,izumi_yuuko@example.com,F,59,1960-04-18,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
157,T0000000265,S001,2,2019-02-05 10:42:31,GD960920,±è¼öºó,2019-01-17 3:04,konndou_natsumi@example.com,F,50,1968-09-02,¿ï»ê±¤¿ª½Ã,PC-A,50000,100000
158,T0000000265,S001,2,2019-02-05 10:42:31,GD960920,±è¼öºó,2019-01-17 3:04,konndou_natsumi@example.com,F,50,1968-09-02,¿ï»ê±¤¿ª½Ã,PC-A,50000,100000
159,T0000000266,S004,1,2019-02-05 10:48:06,HI910114,±è±ÔÅÂ,2019-01-29 18:57,muraoka_nagisa@example.com,F,36,1982-08-28,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
160,T0000000267,S001,1,2019-02-05 11:17:29,PL431024,±èÇöÁ¾,2019-02-03 11:36,tanimura_naoto@example.com,M,45,1974-06-05,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
161,T0000000268,S002,2,2019-02-05 11:18:19,PL666694,±èÇØÂù,2019-01-29 3:54,oosaka_sansei@example.com,M,51,1968-07-03,´ë±¸±¤¿ª½Ã,PC-B,85000,170000
162,T0000000269,S001,1,2019-02-05 11:31:50,TS893503,±è°Ç,2019-01-05 4:36,uesugi_hitomi@example.com,F,30,1988-12-19,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
163,T0000000270,S005,1,2019-02-05 13:59:44,PL470875,±èÁ¦¹Î,2019-01-27 13:11,kanai_shibori@example.com,F,74,1945-07-02,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
164,T0000000271,S001,1,2019-02-05 14:20:18,AS259792,±è¼­ÇÑ,2019-01-30 15:41,wakita_miyuki@example.com,F,75,1944-04-02,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
165,T0000000272,S004,1,2019-02-05 14:52:13,PL186773,±èÁö¾È,2019-01-03 11:20,tsukahara_mika@example.com,F,22,1997-07-26,±¤ÁÖ±¤¿ª½Ã,PC-D,180000,180000
166,T0000000273,S001,2,2019-02-05 15:47:15,IK511263,±è¿ìÇõ,2019-01-13 15:36,yonezawa_natsumi@example.com,F,80,1938-09-04,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
167,T0000000274,S002,1,2019-02-05 16:02:05,GD691243,±èÁ¤¹Î,2019-01-04 10:37,nakazono_shunji@example.com,M,48,1970-11-20,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
168,T0000000275,S001,1,2019-02-05 16:44:24,GD883278,±è¹Ì¸£,2019-01-26 23:32,sasaki_natsuki@example.com,F,45,1973-08-14,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
169,T0000000276,S005,1,2019-02-05 17:22:26,OA497318,±èµ¿Áø,2019-01-29 1:38,umemura_tetsuji@example.com,M,76,1943-03-23,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
170,T0000000277,S001,1,2019-02-05 18:26:16,GD877461,±èÁø¿ø,2019-01-20 21:40,nozaki_yuu@example.com,F,73,1946-06-02,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
171,T0000000278,S001,2,2019-02-05 18:48:07,GD624477,±è¼Ö,2019-01-24 11:28,ozaki_takao@example.com,M,77,1941-10-26,¿ï»ê±¤¿ª½Ã,PC-A,50000,100000
172,T0000000279,S003,1,2019-02-05 20:34:22,AS210576,±è¶ó¿Â,2019-01-08 14:54,shimura_kou@example.com,F,42,1977-01-27,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
173,T0000000280,S001,1,2019-02-05 20:57:52,HD467920,±èÁÖ¿µ,2019-01-06 18:38,toyohara_yuujirou@example.com,M,51,1968-01-06,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
174,T0000000281,S003,1,2019-02-05 21:30:36,IK397678,±è¼­ºó,2019-01-16 17:00,takao_ikuko@example.com,F,22,1996-10-25,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
175,T0000000282,S001,1,2019-02-05 22:11:24,AS905403,±è¿ì¸®,2019-02-02 14:34,kihara_kouji@example.com,M,55,1963-12-07,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
176,T0000000283,S003,1,2019-02-05 22:18:23,HD290947,±èÃ¤Çö,2019-02-05 5:42,tooyama_kenji@example.com,M,32,1987-07-07,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
177,T0000000284,S001,1,2019-02-05 22:19:53,AS844339,±è°­È£,2019-02-03 7:06,abe_ayame@example.com,F,46,1972-09-23,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
178,T0000000285,S002,1,2019-02-06 00:06:19,TS250479,±è¼±¹Î,2019-02-01 1:00,amamiya_kisuke@example.com,M,30,1988-09-11,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
179,T0000000286,S001,1,2019-02-06 00:45:36,AS495117,±èÀ±¼ö,2019-01-14 7:55,ochi_akira@example.com,M,61,1957-11-01,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
180,T0000000287,S001,2,2019-02-06 00:55:08,TS457036,±è·çÀÌ,2019-02-05 18:43,iwase_reina@example.com,F,77,1942-04-08,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
181,T0000000288,S005,1,2019-02-06 01:02:26,TS070681,±èµ¿ÈÆ,2019-01-11 16:40,hiyoshi_erika@example.com,F,61,1957-11-24,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
182,T0000000289,S001,1,2019-02-06 01:42:16,GD390442,±è¹üÁØ,2019-01-07 19:31,miyazaki_mika@example.com,F,72,1947-02-23,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
183,T0000000290,S003,1,2019-02-06 01:52:19,HD919452,±è´Ù¹Î,2019-01-31 6:23,sakai_hiroaki@example.com,M,21,1998-04-23,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
184,T0000000291,S005,1,2019-02-06 03:19:54,HI988473,±èÀ±È£,2019-01-03 6:10,ooji_sawa@example.com,F,53,1965-11-19,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
185,T0000000292,S005,1,2019-02-06 05:27:00,HI978950,±è°á,2019-01-20 11:50,iwaki_megumi@example.com,F,45,1973-08-17,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
186,T0000000293,S005,1,2019-02-06 06:48:19,GD021809,±èÁöÈ¿,2019-02-05 18:16,araya_tetsuji@example.com,M,62,1957-03-02,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
187,T0000000294,S005,1,2019-02-06 07:00:47,IK322778,±èÈ£¼º,2019-01-25 5:08,baba_hitomi@example.com,F,26,1992-09-21,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
188,T0000000295,S002,1,2019-02-06 07:08:19,IK322778,±èÈ£¼º,2019-01-25 5:08,baba_hitomi@example.com,F,26,1992-09-21,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
189,T0000000296,S001,2,2019-02-06 07:15:05,AS211705,±è¿ìÁÖ,2019-01-06 3:15,aoi_kouji@example.com,M,41,1978-03-09,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
190,T0000000297,S002,1,2019-02-06 08:20:44,GD841278,±èÀº¼®,2019-01-23 11:41,serizawa_ann@example.com,F,60,1959-07-14,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
191,T0000000298,S005,1,2019-02-06 08:41:33,HI527630,±èÈ¿Àç,2019-01-30 8:53,takase_erika@example.com,F,26,1993-03-28,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
192,T0000000299,S001,1,2019-02-06 09:12:13,GD378149,±èÇöºó,2019-01-09 11:30,fujiyama_masami@example.com,F,76,1942-10-03,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
193,T0000000300,S001,1,2019-02-06 11:11:05,PL011886,±è°Ç¿µ,2019-01-18 19:55,torii_kouji@example.com,M,28,1990-11-18,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
194,T0000000301,S005,1,2019-02-06 11:12:55,HD981245,±è°¡¶÷,2019-01-15 14:47,okada_koutarou@example.com,M,80,1939-07-16,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
195,T0000000302,S004,1,2019-02-06 11:17:01,PL924048,±è¹Î¼­,2019-01-05 18:47,kozaka_sachie@example.com,F,64,1955-04-23,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
196,T0000000303,S005,1,2019-02-06 11:50:08,IK433428,±è»ó¿ø,2019-01-17 9:28,mizukawa_yuu@example.com,F,45,1974-05-09,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
197,T0000000304,S001,1,2019-02-06 12:02:00,AS394423,±è¿µÈ£,2019-01-31 13:26,kawakami_mahiru@example.com,F,69,1950-06-28,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
198,T0000000305,S005,1,2019-02-06 12:38:23,OA707923,±è½Ã¾È,2019-01-10 13:56,horiuchi_rokurou@example.com,M,29,1989-08-18,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
199,T0000000306,S002,1,2019-02-06 12:50:04,TS972175,±è½ÂÈÆ,2019-01-07 23:58,oda_souta@example.com,M,72,1946-09-11,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
200,T0000000307,S001,1,2019-02-06 12:51:08,GD288833,±èÅÂÇÏ,2019-01-15 20:40,fukazawa_masaru@example.com,M,30,1989-07-10,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
201,T0000000308,S005,1,2019-02-06 13:07:32,OA707923,±è½Ã¾È,2019-01-10 13:56,horiuchi_rokurou@example.com,M,29,1989-08-18,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
202,T0000000309,S005,1,2019-02-06 13:29:00,OA923215,±è¿ìÂù,2019-01-10 9:50,kagawa_ryuukichi@example.com,M,38,1981-06-10,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
203,T0000000310,S005,1,2019-02-06 13:56:36,HI253328,±èÀÇÂù,2019-01-25 4:20,kubota_chinatsu@example.com,F,56,1963-04-20,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
204,T0000000311,S003,1,2019-02-06 14:09:04,OA071756,±è¼öÈ¯,2019-01-18 0:19,araya_kogan@example.com,M,39,1979-11-23,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
205,T0000000312,S001,2,2019-02-06 14:25:20,OA861572,±è°ü¿ì,2019-01-23 5:27,kawaguchi_toshiya@example.com,M,63,1956-08-02,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
206,T0000000313,S002,1,2019-02-06 16:27:32,HI024535,±è½ÂÈ£,2019-01-05 15:10,kaneko_mayuko1@example.com,F,45,1974-05-28,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
207,T0000000314,S001,1,2019-02-06 17:16:11,HD711126,±è¿ìÀç,2019-01-19 6:09,irie_yuuji@example.com,M,76,1943-04-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
208,T0000000315,S002,1,2019-02-06 17:24:41,PL683089,±èÅÂÁØ,2019-01-05 14:06,kagawa_miki@example.com,F,28,1991-06-14,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
209,T0000000316,S004,1,2019-02-06 18:20:10,HD580454,±è°æÈÆ,2019-01-20 20:52,ichida_toshiaki@example.com,M,48,1971-02-14,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
210,T0000000317,S002,1,2019-02-06 18:27:26,HD028682,±è»óÈÆ,2019-01-16 19:20,kumada_shunji@example.com,M,46,1972-11-27,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
211,T0000000318,S002,1,2019-02-06 18:41:52,TS878534,±èÁ¾È£,2019-02-03 10:32,yasuda_shun@example.com,F,78,1940-12-27,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
212,T0000000319,S001,1,2019-02-06 19:28:13,PL807633,±èÁÖÇå,2019-01-17 22:15,kozeki_ikuko@example.com,F,57,1962-02-13,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
213,T0000000319,S002,2,2019-02-06 19:28:13,PL807633,±èÁÖÇå,2019-01-17 22:15,kozeki_ikuko@example.com,F,57,1962-02-13,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
214,T0000000320,S002,1,2019-02-06 19:30:48,AS841064,±è¿ìÇö,2019-01-05 20:46,kawai_natsuki@example.com,F,36,1983-06-06,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
215,T0000000321,S002,1,2019-02-06 20:12:42,OA068305,±èÇÑ¼­,2019-01-24 4:13,hoshino_reina@example.com,F,77,1942-01-26,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
216,T0000000322,S005,1,2019-02-06 22:33:31,PL299549,±è±âÁØ,2019-02-01 22:06,itou_tarou@example.com,M,22,1996-10-16,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
217,T0000000323,S004,1,2019-02-07 00:34:01,AS918754,±èÀÇÇö,2019-01-30 2:39,oguchi_nozomi@example.com,F,55,1963-11-09,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
218,T0000000324,S001,1,2019-02-07 01:51:09,TS483186,±èÅÂºó,2019-01-22 14:06,miyawaki_hitomi@example.com,F,48,1970-09-11,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
219,T0000000325,S002,1,2019-02-07 01:58:33,HI780705,±èº¸°â,2019-01-24 18:50,yoshimura_masatoshi@example.com,M,37,1981-10-27,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
220,T0000000326,S001,1,2019-02-07 02:35:04,AS546865,±è¼ºÈ¯,2019-01-23 0:14,umehara_maki@example.com,F,59,1960-01-03,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
221,T0000000327,S002,1,2019-02-07 02:43:44,IK102369,±èÁö¼º,2019-01-03 19:11,taguchi_nao@example.com,F,70,1948-08-21,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
222,T0000000328,S001,2,2019-02-07 02:59:52,HD722956,±è°ÇÈñ,2019-01-06 0:22,nishihara_yumiko@example.com,F,46,1973-08-06,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
223,T0000000329,S004,1,2019-02-07 03:25:54,IK511263,±è¿ìÇõ,2019-01-13 15:36,yonezawa_natsumi@example.com,F,80,1938-09-04,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
224,T0000000330,S001,1,2019-02-07 04:01:57,HD285695,±èÈñ¿ì,2019-02-05 11:44,oomura_saki@example.com,F,40,1979-05-15,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
225,T0000000331,S001,1,2019-02-07 04:07:15,PL470875,±èÁ¦¹Î,2019-01-27 13:11,kanai_shibori@example.com,F,74,1945-07-02,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
226,T0000000332,S005,1,2019-02-07 04:19:43,OA963991,±èÁö¼®,2019-01-16 16:59,miyajima_shun@example.com,M,30,1989-04-14,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
227,T0000000333,S001,2,2019-02-07 04:19:53,OA068305,±èÇÑ¼­,2019-01-24 4:13,hoshino_reina@example.com,F,77,1942-01-26,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
228,T0000000334,S001,1,2019-02-07 05:19:40,GD912745,±èÀ¯½Å,2019-01-22 7:47,asanuma_shou@example.com,M,45,1973-12-16,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
229,T0000000335,S002,1,2019-02-07 05:24:29,OA704361,±è½ÂÈ¯,2019-01-11 9:26,nasu_mikako@example.com,F,51,1967-10-09,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
230,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,±èµµÀº,2019-01-31 10:27,shimabukuro_shunji@example.com,M,56,1963-05-03,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
231,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,±èµµÀº,2019-01-31 10:27,shimabukuro_shunji@example.com,M,56,1963-05-03,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
232,T0000000337,S001,1,2019-02-07 05:56:42,GD001932,±è¿µ¹Î,2019-01-12 3:24,maehara_mantarou@example.com,M,59,1960-04-01,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
233,T0000000338,S002,1,2019-02-07 06:00:31,HI531972,±èÁØÇõ,2019-01-02 4:59,miyasako_sora@example.com,F,67,1952-06-21,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
234,T0000000339,S002,1,2019-02-07 06:01:54,IK014287,±èÁØÈ¯,2019-01-21 3:29,katahira_hideki@example.com,M,59,1960-01-07,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
235,T0000000340,S002,3,2019-02-07 07:44:19,HD053694,±è¿µ±¤,2019-01-24 12:08,miyazawa_ikue@example.com,F,25,1993-11-19,´ë±¸±¤¿ª½Ã,PC-B,85000,255000
236,T0000000341,S002,1,2019-02-07 07:56:05,AS866028,±èÁÖÇö,2019-01-09 17:55,kitakawa_hiroki@example.com,M,51,1967-12-27,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
237,T0000000342,S001,1,2019-02-07 08:43:58,IK067006,±èÂùÈ£,2019-01-21 20:47,ookuma_hidetaka@example.com,M,32,1986-09-24,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
238,T0000000343,S004,1,2019-02-07 08:54:17,IK345440,±è¼ºÇÏ,2019-01-24 13:14,teramoto_hikaru@example.com,F,47,1972-03-25,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
239,T0000000343,S002,1,2019-02-07 08:54:17,IK345440,±è¼ºÇÏ,2019-01-24 13:14,teramoto_hikaru@example.com,F,47,1972-03-25,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
240,T0000000344,S002,1,2019-02-07 09:45:43,AS237205,±è·ÎÀÌ,2019-01-19 15:53,kadota_miduki@example.com,F,72,1947-06-17,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
241,T0000000345,S003,1,2019-02-07 09:50:02,PL188221,±è¼º¿î,2019-02-03 11:16,kusakabe_sawa@example.com,F,79,1939-10-24,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
242,T0000000346,S005,1,2019-02-07 11:04:36,GD727041,±è¼º¹Î,2019-01-03 6:57,kubota_ryuuta@example.com,M,47,1972-06-20,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
243,T0000000347,S005,1,2019-02-07 14:24:54,GD903830,±è°­¹Î,2019-01-05 12:39,anndou_sayaka@example.com,F,53,1966-02-06,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
244,T0000000348,S005,1,2019-02-07 15:12:34,HI702171,±è¼®¿ø,2019-02-01 17:02,moriya_tasuku@example.com,M,38,1980-10-12,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
245,T0000000349,S001,1,2019-02-07 15:39:37,PL556767,±èÁØ¼ö,2019-01-04 20:03,kita_keiji@example.com,M,32,1987-02-21,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
246,T0000000350,S001,1,2019-02-07 15:58:41,HI348702,±è¿ø,2019-01-18 18:58,yamano_teruo@example.com,M,34,1985-06-20,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
247,T0000000351,S004,1,2019-02-07 16:15:45,PL018417,±è±âÀ±,2019-01-28 23:21,nagashima_mirai@example.com,F,60,1959-04-15,±¤ÁÖ±¤¿ª½Ã,PC-D,180000,180000
248,T0000000352,S002,1,2019-02-07 16:28:31,GD244145,±èÁ¾¿ø,2019-01-27 9:39,asami_akane@example.com,F,43,1976-05-13,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
249,T0000000353,S002,1,2019-02-07 17:58:49,HI779743,±è¾Æ·Ð,2019-02-01 14:55,yamada_ayako@example.com,F,44,1974-10-14,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
250,T0000000354,S001,1,2019-02-07 18:37:37,GD624477,±è¼Ö,2019-01-24 11:28,ozaki_takao@example.com,M,77,1941-10-26,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
251,T0000000355,S002,1,2019-02-07 18:38:38,AS076940,±è°­,2019-01-20 7:56,yoshinaga_hiroyuki@example.com,M,22,1997-05-25,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
252,T0000000356,S005,1,2019-02-07 18:44:48,IK844273,±èÀ±,2019-01-08 10:14,sada_yuu@example.com,F,46,1973-04-01,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
253,T0000000357,S002,2,2019-02-07 18:53:18,TS516522,±èÁØ¹ü,2019-01-13 15:23,abe_girolamo@example.com,M,73,1946-05-24,¼­¿ïÆ¯º°½Ã,PC-B,85000,170000
254,T0000000358,S002,1,2019-02-07 19:38:52,OA607825,±èÇüÁø,2019-01-24 9:54,niimura_suzuka@example.com,F,46,1973-01-25,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
255,T0000000359,S002,2,2019-02-07 20:14:04,HD071461,±èÀçÀÎ,2019-01-17 12:56,tsukada_kou@example.com,F,73,1945-11-12,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
256,T0000000360,S004,1,2019-02-07 20:18:40,AS574816,±èÁØÇÏ,2019-01-15 18:30,uchiyama_yuu@example.com,F,34,1985-01-19,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
257,T0000000360,S005,1,2019-02-07 20:18:40,AS574816,±èÁØÇÏ,2019-01-15 18:30,uchiyama_yuu@example.com,F,34,1985-01-19,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
258,T0000000361,S002,1,2019-02-07 20:18:46,AS015315,±èÁö¿í,2019-01-24 0:56,hisano_mitsuhiro@example.com,M,80,1938-10-05,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
